QuestionText,AnswerText,Tags
What's your preferred belt for date night in spring?,grunge beige silk belt,"belt,grunge,beige,silk,date night,spring"
What's your preferred loafers for work in spring?,vintage blue silk loafers,"loafers,vintage,blue,silk,work,spring"
What's your preferred hat for gym in winter?,preppy black velvet hat,"hat,preppy,black,velvet,gym,winter"
What shorts do you wear for interview in spring?,vintage gray polyester shorts,"shorts,vintage,gray,polyester,interview,spring"
What's your preferred suit for festival in autumn?,bohemian black linen suit,"suit,bohemian,black,linen,festival,autumn"
What's your preferred sandals for formal in autumn?,casual pink polyester sandals,"sandals,casual,pink,polyester,formal,autumn"
What's your preferred shorts for beach in summer?,grunge pink wool shorts,"shorts,grunge,pink,wool,beach,summer"
Which belt is your choice for casual during summer?,streetwear beige suede belt,"belt,streetwear,beige,suede,casual,summer"
What slippers do you wear for date night in autumn?,punk orange denim slippers,"slippers,punk,orange,denim,date night,autumn"
What blouse do you wear for festival in summer?,preppy orange linen blouse,"blouse,preppy,orange,linen,festival,summer"
Which blazer is your choice for formal during summer?,preppy black leather blazer,"blazer,preppy,black,leather,formal,summer"
What jewelry do you wear for work in summer?,punk beige leather jewelry,"jewelry,punk,beige,leather,work,summer"
Describe a sneakers you would wear to travel in spring.,athleisure black cotton sneakers,"sneakers,athleisure,black,cotton,travel,spring"
What hoodie do you wear for beach in winter?,vintage beige leather hoodie,"hoodie,vintage,beige,leather,beach,winter"
What's your preferred heels for travel in summer?,minimalist red nylon heels,"heels,minimalist,red,nylon,travel,summer"
Which sneakers is your choice for gym during spring?,athleisure red cotton sneakers,"sneakers,athleisure,red,cotton,gym,spring"
Which skirt is your choice for casual during summer?,vintage green nylon skirt,"skirt,vintage,green,nylon,casual,summer"
Describe a dress you would wear to wedding in summer.,preppy yellow linen dress,"dress,preppy,yellow,linen,wedding,summer"
What's your preferred sneakers for outdoor in summer?,athleisure red velvet sneakers,"sneakers,athleisure,red,velvet,outdoor,summer"
Describe a blouse you would wear to date night in winter.,preppy beige velvet blouse,"blouse,preppy,beige,velvet,date night,winter"
Describe a blazer you would wear to outdoor in summer.,vintage blue leather blazer,"blazer,vintage,blue,leather,outdoor,summer"
Which bag is your choice for formal during summer?,minimalist orange leather bag,"bag,minimalist,orange,leather,formal,summer"
Which boots is your choice for concert during winter?,athleisure yellow polyester boots,"boots,athleisure,yellow,polyester,concert,winter"
Describe a hoodie you would wear to casual in autumn.,grunge white polyester hoodie,"hoodie,grunge,white,polyester,casual,autumn"
Describe a belt you would wear to wedding in spring.,formal white linen belt,"belt,formal,white,linen,wedding,spring"
Which scarf is your choice for indoor during autumn?,vintage beige cotton scarf,"scarf,vintage,beige,cotton,indoor,autumn"
What shorts do you wear for gym in winter?,grunge pink velvet shorts,"shorts,grunge,pink,velvet,gym,winter"
Which blazer is your choice for beach during winter?,punk pink suede blazer,"blazer,punk,pink,suede,beach,winter"
Which shorts is your choice for indoor during summer?,casual gray polyester shorts,"shorts,casual,gray,polyester,indoor,summer"
Describe a bag you would wear to interview in summer.,casual beige wool bag,"bag,casual,beige,wool,interview,summer"
What's your preferred slippers for wedding in autumn?,grunge purple suede slippers,"slippers,grunge,purple,suede,wedding,autumn"
What jacket do you wear for beach in spring?,punk brown cotton jacket,"jacket,punk,brown,cotton,beach,spring"
What's your preferred jeans for date night in summer?,bohemian green nylon jeans,"jeans,bohemian,green,nylon,date night,summer"
What's your preferred skirt for party in autumn?,formal pink velvet skirt,"skirt,formal,pink,velvet,party,autumn"
Describe a bag you would wear to wedding in winter.,vintage pink nylon bag,"bag,vintage,pink,nylon,wedding,winter"
What's your preferred blouse for festival in winter?,athleisure red cotton blouse,"blouse,athleisure,red,cotton,festival,winter"
Describe a jacket you would wear to formal in summer.,vintage yellow linen jacket,"jacket,vintage,yellow,linen,formal,summer"
What skirt do you wear for beach in summer?,grunge white cotton skirt,"skirt,grunge,white,cotton,beach,summer"
Describe a blouse you would wear to festival in autumn.,punk brown wool blouse,"blouse,punk,brown,wool,festival,autumn"
What's your preferred hat for travel in autumn?,bohemian red silk hat,"hat,bohemian,red,silk,travel,autumn"
What's your preferred suit for work in autumn?,minimalist white suede suit,"suit,minimalist,white,suede,work,autumn"
What's your preferred blouse for date night in spring?,casual yellow nylon blouse,"blouse,casual,yellow,nylon,date night,spring"
What hoodie do you wear for work in summer?,minimalist gray silk hoodie,"hoodie,minimalist,gray,silk,work,summer"
What's your preferred heels for concert in autumn?,minimalist green denim heels,"heels,minimalist,green,denim,concert,autumn"
What boots do you wear for indoor in winter?,casual blue denim boots,"boots,casual,blue,denim,indoor,winter"
Describe a flats you would wear to festival in summer.,punk brown velvet flats,"flats,punk,brown,velvet,festival,summer"
What's your preferred slippers for interview in summer?,casual white velvet slippers,"slippers,casual,white,velvet,interview,summer"
What's your preferred suit for party in summer?,streetwear pink denim suit,"suit,streetwear,pink,denim,party,summer"
Which pants is your choice for indoor during spring?,athleisure green nylon pants,"pants,athleisure,green,nylon,indoor,spring"
Describe a slippers you would wear to gym in autumn.,preppy black polyester slippers,"slippers,preppy,black,polyester,gym,autumn"
What's your preferred pants for beach in summer?,athleisure yellow denim pants,"pants,athleisure,yellow,denim,beach,summer"
Describe a flats you would wear to date night in winter.,vintage purple wool flats,"flats,vintage,purple,wool,date night,winter"
Describe a shorts you would wear to date night in summer.,athleisure green silk shorts,"shorts,athleisure,green,silk,date night,summer"
Which skirt is your choice for beach during spring?,streetwear gray denim skirt,"skirt,streetwear,gray,denim,beach,spring"
Which dress is your choice for work during spring?,athleisure purple silk dress,"dress,athleisure,purple,silk,work,spring"
What skirt do you wear for festival in autumn?,minimalist gray wool skirt,"skirt,minimalist,gray,wool,festival,autumn"
Which shorts is your choice for concert during autumn?,streetwear purple leather shorts,"shorts,streetwear,purple,leather,concert,autumn"
Describe a shirt you would wear to festival in winter.,minimalist gray linen shirt,"shirt,minimalist,gray,linen,festival,winter"
Describe a loafers you would wear to beach in autumn.,athleisure gray suede loafers,"loafers,athleisure,gray,suede,beach,autumn"
What skirt do you wear for casual in spring?,bohemian green cotton skirt,"skirt,bohemian,green,cotton,casual,spring"
What dress do you wear for gym in autumn?,casual blue nylon dress,"dress,casual,blue,nylon,gym,autumn"
Which heels is your choice for beach during autumn?,grunge white suede heels,"heels,grunge,white,suede,beach,autumn"
Describe a sneakers you would wear to casual in autumn.,vintage black nylon sneakers,"sneakers,vintage,black,nylon,casual,autumn"
Describe a sweater you would wear to travel in spring.,casual gray nylon sweater,"sweater,casual,gray,nylon,travel,spring"
What slippers do you wear for travel in autumn?,streetwear black cotton slippers,"slippers,streetwear,black,cotton,travel,autumn"
What skirt do you wear for casual in winter?,minimalist black velvet skirt,"skirt,minimalist,black,velvet,casual,winter"
Describe a belt you would wear to beach in spring.,streetwear beige leather belt,"belt,streetwear,beige,leather,beach,spring"
Which slippers is your choice for dinner during autumn?,vintage pink leather slippers,"slippers,vintage,pink,leather,dinner,autumn"
What's your preferred pants for concert in winter?,athleisure brown nylon pants,"pants,athleisure,brown,nylon,concert,winter"
Which sweater is your choice for outdoor during spring?,grunge blue wool sweater,"sweater,grunge,blue,wool,outdoor,spring"
What's your preferred trousers for outdoor in summer?,punk blue polyester trousers,"trousers,punk,blue,polyester,outdoor,summer"
What's your preferred jeans for outdoor in winter?,grunge pink wool jeans,"jeans,grunge,pink,wool,outdoor,winter"
What scarf do you wear for concert in winter?,minimalist blue polyester scarf,"scarf,minimalist,blue,polyester,concert,winter"
What's your preferred sneakers for dinner in autumn?,vintage blue linen sneakers,"sneakers,vintage,blue,linen,dinner,autumn"
Which t-shirt is your choice for beach during spring?,vintage beige denim t-shirt,"t-shirt,vintage,beige,denim,beach,spring"
What's your preferred skirt for casual in autumn?,casual black wool skirt,"skirt,casual,black,wool,casual,autumn"
What blazer do you wear for work in spring?,preppy gray cotton blazer,"blazer,preppy,gray,cotton,work,spring"
What's your preferred oxfords for formal in winter?,minimalist purple linen oxfords,"oxfords,minimalist,purple,linen,formal,winter"
Describe a flats you would wear to casual in spring.,punk white leather flats,"flats,punk,white,leather,casual,spring"
Which oxfords is your choice for indoor during autumn?,casual purple velvet oxfords,"oxfords,casual,purple,velvet,indoor,autumn"
What loafers do you wear for concert in spring?,minimalist red suede loafers,"loafers,minimalist,red,suede,concert,spring"
What's your preferred trousers for formal in summer?,punk pink cotton trousers,"trousers,punk,pink,cotton,formal,summer"
What's your preferred belt for date night in spring?,vintage white polyester belt,"belt,vintage,white,polyester,date night,spring"
What's your preferred belt for outdoor in winter?,grunge blue linen belt,"belt,grunge,blue,linen,outdoor,winter"
Which jewelry is your choice for travel during winter?,punk brown polyester jewelry,"jewelry,punk,brown,polyester,travel,winter"
What's your preferred bag for concert in summer?,casual red leather bag,"bag,casual,red,leather,concert,summer"
What shorts do you wear for concert in spring?,bohemian blue leather shorts,"shorts,bohemian,blue,leather,concert,spring"
What boots do you wear for formal in summer?,punk black silk boots,"boots,punk,black,silk,formal,summer"
What's your preferred slippers for concert in spring?,preppy white suede slippers,"slippers,preppy,white,suede,concert,spring"
What scarf do you wear for gym in summer?,casual pink leather scarf,"scarf,casual,pink,leather,gym,summer"
What jewelry do you wear for work in spring?,vintage purple cotton jewelry,"jewelry,vintage,purple,cotton,work,spring"
Which hoodie is your choice for interview during autumn?,minimalist brown leather hoodie,"hoodie,minimalist,brown,leather,interview,autumn"
Describe a hat you would wear to casual in autumn.,bohemian purple denim hat,"hat,bohemian,purple,denim,casual,autumn"
What's your preferred hat for formal in spring?,punk blue denim hat,"hat,punk,blue,denim,formal,spring"
What shirt do you wear for beach in summer?,grunge brown leather shirt,"shirt,grunge,brown,leather,beach,summer"
Which t-shirt is your choice for interview during summer?,grunge blue denim t-shirt,"t-shirt,grunge,blue,denim,interview,summer"
